id,tstart,tstop,statefrom,stateto,obstype
374,0.0,0.44367845487830815,1,2,1
374,0.44367845487830815,1.8327772616189375,2,3,1
375,0.0,2.9522464090850193,1,2,1
375,2.9522464090850193,4.658594583285245,2,3,1
376,0.0,1.0944909135778071,1,2,1
376,1.0944909135778071,4.473357022932331,2,3,1
377,0.0,0.5267794293048178,1,2,1
377,0.5267794293048178,1.8166695539690327,2,3,1
378,0.0,4.7645750818864885,1,2,1
378,4.7645750818864885,5.123393383946252,2,3,1
379,0.0,0.884412446404642,1,2,1
379,0.884412446404642,3.4677984621139193,2,3,1
380,0.0,1.3439311948665702,1,2,1
380,1.3439311948665702,4.763931674313303,2,3,1
381,0.0,2.77542357223108,1,3,1
382,0.0,2.438379927629437,1,2,1
382,2.438379927629437,6.0,2,2,1
383,0.0,1.8083014344637778,1,2,1
383,1.8083014344637778,2.9534458176973617,2,3,1
384,0.0,2.397797463783023,1,2,1
384,2.397797463783023,6.0,2,2,1
385,0.0,1.8719803603744825,1,3,1
386,0.0,3.662215509714419,1,2,1
386,3.662215509714419,4.5223310811565565,2,3,1
387,0.0,2.2173195380671205,1,2,1
387,2.2173195380671205,2.2802345620881117,2,3,1
388,0.0,3.9216619001401525,1,2,1
388,3.9216619001401525,6.0,2,2,1
389,0.0,3.031317368575041,1,3,1
390,0.0,4.344882669984755,1,2,1
390,4.344882669984755,6.0,2,2,1
391,0.0,3.324457486195758,1,2,1
391,3.324457486195758,6.0,2,2,1
392,0.0,0.4617610508635761,1,3,1
393,0.0,0.1876674717048381,1,3,1
394,0.0,1.4134694389003906,1,3,1
395,0.0,3.5834511575436796,1,3,1
396,0.0,5.743980740831902,1,3,1
397,0.0,2.463058932746418,1,2,1
397,2.463058932746418,4.467528486085069,2,3,1
398,0.0,2.3525000123651623,1,2,1
398,2.3525000123651623,6.0,2,2,1
399,0.0,0.45256915315052926,1,2,1
399,0.45256915315052926,2.9701324691992994,2,3,1
400,0.0,1.4984955146446,1,3,1
401,0.0,0.34238594790038007,1,2,1
401,0.34238594790038007,1.3457044246090926,2,3,1
402,0.0,0.12311638751253118,1,3,1
403,0.0,1.752034141112169,1,2,1
403,1.752034141112169,3.39930939397117,2,3,1
404,0.0,1.356385142284013,1,2,1
404,1.356385142284013,5.280645675130741,2,3,1
405,0.0,0.4792021834277754,1,2,1
405,0.4792021834277754,1.4660745972274556,2,3,1
406,0.0,3.094277049478459,1,2,1
406,3.094277049478459,3.5599792849410963,2,3,1
407,0.0,2.3525464322937952,1,2,1
407,2.3525464322937952,6.0,2,2,1
408,0.0,4.330043950291984,1,2,1
408,4.330043950291984,5.980612892855527,2,3,1
409,0.0,0.053318789475886155,1,3,1
410,0.0,1.4821277420206347,1,2,1
410,1.4821277420206347,1.7078989328007999,2,3,1
411,0.0,4.063045708630534,1,2,1
411,4.063045708630534,6.0,2,2,1
412,0.0,0.3923004528408361,1,3,1
413,0.0,1.9946489606433595,1,2,1
413,1.9946489606433595,5.407040079329661,2,3,1
414,0.0,0.9443089826836164,1,2,1
414,0.9443089826836164,1.8232408716081747,2,3,1
415,0.0,0.8232915600718459,1,3,1
416,0.0,5.3682824968072,1,2,1
416,5.3682824968072,6.0,2,2,1
417,0.0,0.3233673055095377,1,2,1
417,0.3233673055095377,1.1919029435631965,2,3,1
418,0.0,1.6455728392587554,1,2,1
418,1.6455728392587554,3.1014281944173048,2,3,1
419,0.0,3.2820896669225896,1,3,1
420,0.0,1.2024523623542402,1,2,1
420,1.2024523623542402,4.286176179021618,2,3,1
421,0.0,1.1281372566783694,1,2,1
421,1.1281372566783694,2.486824078842937,2,3,1
422,0.0,0.8102629384751715,1,2,1
422,0.8102629384751715,2.8104816174626857,2,3,1
423,0.0,3.3342686817409386,1,2,1
423,3.3342686817409386,6.0,2,2,1
424,0.0,3.622443990663123,1,2,1
424,3.622443990663123,4.821657012813795,2,3,1
425,0.0,6.0,1,1,1
426,0.0,2.415576121213,1,2,1
426,2.415576121213,4.149212309782394,2,3,1
427,0.0,5.2963442380765935,1,3,1
428,0.0,1.0090447329001064,1,2,1
428,1.0090447329001064,1.7215513530685325,2,3,1
429,0.0,2.997655914222978,1,3,1
430,0.0,0.934237121778591,1,2,1
430,0.934237121778591,2.221139690390455,2,3,1
431,0.0,0.540435336729298,1,2,1
431,0.540435336729298,3.457710010808812,2,3,1
432,0.0,0.06405942061465258,1,3,1
433,0.0,0.5135715952088504,1,3,1
434,0.0,3.1407065862827697,1,2,1
434,3.1407065862827697,3.3794440309775595,2,3,1
435,0.0,3.3996607491017437,1,2,1
435,3.3996607491017437,4.35247663238014,2,3,1
436,0.0,2.6208343503709113,1,2,1
436,2.6208343503709113,2.9429431984406134,2,3,1
437,0.0,1.769736817568757,1,2,1
437,1.769736817568757,2.675991357146062,2,3,1
438,0.0,1.4357698404694015,1,2,1
438,1.4357698404694015,2.1609859026702725,2,3,1
439,0.0,0.8270405121920037,1,3,1
440,0.0,0.12328023235380403,1,3,1
441,0.0,3.181279671370085,1,3,1
442,0.0,2.8783698068410586,1,2,1
442,2.8783698068410586,4.945723297528048,2,3,1
443,0.0,1.284739544376688,1,3,1
444,0.0,4.1209173403237935,1,3,1
445,0.0,1.1750601533474727,1,3,1
446,0.0,0.432533392920816,1,3,1
447,0.0,2.311495890626142,1,2,1
447,2.311495890626142,3.243575027049281,2,3,1
448,0.0,1.7243828993396466,1,2,1
448,1.7243828993396466,2.7040569216838826,2,3,1
449,0.0,2.3670324747241747,1,3,1
450,0.0,0.9145942147528136,1,3,1
451,0.0,0.011084268742972926,1,3,1
452,0.0,0.3102520776914909,1,2,1
452,0.3102520776914909,1.0569134475000956,2,3,1
453,0.0,2.0564277076024284,1,2,1
453,2.0564277076024284,4.433069721726717,2,3,1
454,0.0,6.0,1,1,1
455,0.0,2.767287596360284,1,2,1
455,2.767287596360284,3.797318564356572,2,3,1
456,0.0,0.6433781994188752,1,3,1
457,0.0,0.46882154118425695,1,2,1
457,0.46882154118425695,2.4461916503818784,2,3,1
458,0.0,0.24522307042086286,1,2,1
458,0.24522307042086286,0.40804733177556707,2,3,1
459,0.0,5.00694959259233,1,2,1
459,5.00694959259233,6.0,2,2,1
460,0.0,3.450396524516256,1,2,1
460,3.450396524516256,4.086689994076239,2,3,1
461,0.0,1.7101384474532235,1,2,1
461,1.7101384474532235,3.6596042008783876,2,3,1
462,0.0,0.6010244534040541,1,2,1
462,0.6010244534040541,5.6885661653379085,2,3,1
463,0.0,1.78249691160948,1,2,1
463,1.78249691160948,3.0165713354753017,2,3,1
464,0.0,1.193362100840889,1,2,1
464,1.193362100840889,3.8130700877271897,2,3,1
465,0.0,4.4871363435711125,1,2,1
465,4.4871363435711125,6.0,2,2,1
466,0.0,0.16292253087311057,1,2,1
466,0.16292253087311057,3.4904273172304925,2,3,1
467,0.0,0.6165400208409043,1,2,1
467,0.6165400208409043,2.0743519966906616,2,3,1
468,0.0,4.0774789506953235,1,2,1
468,4.0774789506953235,5.5136447778124795,2,3,1
469,0.0,1.186356672278852,1,2,1
469,1.186356672278852,3.2065778152112623,2,3,1
470,0.0,0.8068085658290353,1,2,1
470,0.8068085658290353,2.2604315522363803,2,3,1
471,0.0,0.6351851268929821,1,2,1
471,0.6351851268929821,4.3918597827544,2,3,1
472,0.0,0.33875659462164565,1,3,1
473,0.0,2.613016091085358,1,2,1
473,2.613016091085358,4.0473353741004825,2,3,1
474,0.0,2.063785270210667,1,2,1
474,2.063785270210667,3.781130353042948,2,3,1
475,0.0,3.5233862102616813,1,3,1
476,0.0,1.678563537098532,1,2,1
476,1.678563537098532,2.9222826993780946,2,3,1
477,0.0,1.2406948167186989,1,2,1
477,1.2406948167186989,3.0682541404465518,2,3,1
478,0.0,4.567268447988279,1,2,1
478,4.567268447988279,5.118287055905104,2,3,1
479,0.0,0.305340940112226,1,3,1
480,0.0,3.419281558346132,1,2,1
480,3.419281558346132,4.58079234577111,2,3,1
481,0.0,3.788894705134764,1,2,1
481,3.788894705134764,5.272461766896953,2,3,1
482,0.0,1.6172896939451458,1,2,1
482,1.6172896939451458,2.869820995475995,2,3,1
483,0.0,0.2167268402077618,1,3,1
484,0.0,4.07564118468243,1,2,1
484,4.07564118468243,6.0,2,2,1
485,0.0,0.6357910736020412,1,2,1
485,0.6357910736020412,2.231397621539324,2,3,1
486,0.0,3.260920055837939,1,2,1
486,3.260920055837939,3.3771776913886375,2,3,1
487,0.0,1.5211352446698696,1,3,1
488,0.0,3.9999653153558157,1,2,1
488,3.9999653153558157,6.0,2,2,1
489,0.0,0.403785544662105,1,3,1
490,0.0,4.421276236558565,1,2,1
490,4.421276236558565,6.0,2,2,1
491,0.0,0.9545790061021485,1,2,1
491,0.9545790061021485,1.8947172487992903,2,3,1
492,0.0,1.2702818883046112,1,2,1
492,1.2702818883046112,4.537714250337329,2,3,1
493,0.0,3.0890972990490537,1,2,1
493,3.0890972990490537,3.4809010480046156,2,3,1
494,0.0,1.4846007566182275,1,2,1
494,1.4846007566182275,1.9363784237617145,2,3,1
495,0.0,3.8426696615686367,1,2,1
495,3.8426696615686367,5.478073452383464,2,3,1
496,0.0,4.939597210468841,1,2,1
496,4.939597210468841,6.0,2,2,1
497,0.0,1.050471149066047,1,2,1
497,1.050471149066047,4.157585781165068,2,3,1
498,0.0,2.592122094637819,1,2,1
498,2.592122094637819,4.491115923049257,2,3,1
499,0.0,1.5917284313168123,1,2,1
499,1.5917284313168123,2.899136492438035,2,3,1
500,0.0,1.0990599158461445,1,2,1
500,1.0990599158461445,2.409997544536064,2,3,1
501,0.0,0.6756434975753597,1,3,1
502,0.0,1.244203363364855,1,2,1
502,1.244203363364855,2.048116911794837,2,3,1
503,0.0,1.26026038588245,1,3,1
504,0.0,0.4945206742524643,1,3,1
505,0.0,0.7432227853560508,1,2,1
505,0.7432227853560508,2.3113975282489574,2,3,1
506,0.0,2.463591244883444,1,2,1
506,2.463591244883444,3.8187262740733487,2,3,1
507,0.0,2.253041737100985,1,2,1
507,2.253041737100985,2.8022354191091527,2,3,1
508,0.0,0.37813978177102164,1,2,1
508,0.37813978177102164,0.9227023231268825,2,3,1
509,0.0,2.247460735624093,1,3,1
510,0.0,1.352048801750794,1,2,1
510,1.352048801750794,4.958810234964563,2,3,1
511,0.0,6.0,1,1,1
512,0.0,1.5449334435365927,1,2,1
512,1.5449334435365927,3.6599929598090357,2,3,1
513,0.0,1.9059859635334764,1,2,1
513,1.9059859635334764,3.697113363920508,2,3,1
514,0.0,2.444458274487472,1,2,1
514,2.444458274487472,4.504347526264422,2,3,1
515,0.0,3.1581819602318375,1,2,1
515,3.1581819602318375,3.578044801425344,2,3,1
516,0.0,2.697102745639685,1,2,1
516,2.697102745639685,3.5014855429401583,2,3,1
517,0.0,2.2322996825847294,1,2,1
517,2.2322996825847294,4.484176470984244,2,3,1
518,0.0,3.7649371881792164,1,2,1
518,3.7649371881792164,6.0,2,2,1
519,0.0,1.9535995846204475,1,2,1
519,1.9535995846204475,6.0,2,2,1
520,0.0,3.0352770826966107,1,2,1
520,3.0352770826966107,5.457932823423567,2,3,1
521,0.0,6.0,1,1,1
522,0.0,4.932085991462661,1,2,1
522,4.932085991462661,6.0,2,2,1
523,0.0,2.4168653900628385,1,2,1
523,2.4168653900628385,3.7472803854617265,2,3,1
524,0.0,6.0,1,1,1
525,0.0,1.1015076444098055,1,2,1
525,1.1015076444098055,5.394567991292811,2,3,1
526,0.0,2.340351326406758,1,3,1
527,0.0,1.137602102551529,1,2,1
527,1.137602102551529,3.5100310121456335,2,3,1
528,0.0,1.437599443293528,1,3,1
529,0.0,0.45185754103936127,1,2,1
529,0.45185754103936127,2.2808641084702104,2,3,1
530,0.0,0.12350801310630839,1,2,1
530,0.12350801310630839,0.5441429668941538,2,3,1
531,0.0,0.7026272676714784,1,2,1
531,0.7026272676714784,2.6406328178137386,2,3,1
532,0.0,3.901717361927472,1,3,1
533,0.0,1.6657544213450028,1,3,1
534,0.0,0.20445785428658494,1,3,1
535,0.0,4.494822179698719,1,2,1
535,4.494822179698719,6.0,2,2,1
536,0.0,0.3934444923900752,1,2,1
536,0.3934444923900752,3.444715184066259,2,3,1
537,0.0,4.812188190699193,1,2,1
537,4.812188190699193,5.236628613178552,2,3,1
538,0.0,5.76157970645644,1,2,1
538,5.76157970645644,5.839643401964415,2,3,1
539,0.0,1.7515631192404828,1,2,1
539,1.7515631192404828,5.063287104914082,2,3,1
540,0.0,1.8524980230946995,1,2,1
540,1.8524980230946995,3.1745341502224758,2,3,1
541,0.0,2.402630711018222,1,2,1
541,2.402630711018222,3.8164011418278734,2,3,1
542,0.0,1.066461506925734,1,2,1
542,1.066461506925734,1.5479750640864647,2,3,1
543,0.0,1.0907746876879618,1,2,1
543,1.0907746876879618,3.021068440280314,2,3,1
544,0.0,3.2916776641295655,1,3,1
545,0.0,4.190571563821966,1,2,1
545,4.190571563821966,6.0,2,2,1
546,0.0,3.391626003611833,1,3,1
547,0.0,0.4245057195985203,1,3,1
548,0.0,1.7399027920446783,1,2,1
548,1.7399027920446783,3.348800892571763,2,3,1
549,0.0,1.6913650777681337,1,2,1
549,1.6913650777681337,4.959011913948048,2,3,1
550,0.0,3.1092554801374663,1,3,1
551,0.0,0.16352231119901348,1,2,1
551,0.16352231119901348,0.43352880270510963,2,3,1
552,0.0,1.4258801669467955,1,3,1
553,0.0,1.1468879856737213,1,2,1
553,1.1468879856737213,2.7584437038119294,2,3,1
554,0.0,0.5875029354372193,1,2,1
554,0.5875029354372193,2.0676697470793104,2,3,1
555,0.0,0.6720421628189878,1,2,1
555,0.6720421628189878,3.931188366743847,2,3,1
556,0.0,0.6357790168853276,1,2,1
556,0.6357790168853276,2.6266301429764,2,3,1
557,0.0,1.5919812291534574,1,3,1
558,0.0,3.2820884578333485,1,2,1
558,3.2820884578333485,4.945250700605186,2,3,1
559,0.0,0.6130456556354204,1,2,1
559,0.6130456556354204,2.6995381753725365,2,3,1
560,0.0,6.0,1,1,1
561,0.0,2.8403586742182596,1,3,1
562,0.0,1.5429856530159063,1,2,1
562,1.5429856530159063,5.262714776832682,2,3,1
563,0.0,2.508309699910153,1,2,1
563,2.508309699910153,2.7624300842680016,2,3,1
564,0.0,1.3444679616247122,1,2,1
564,1.3444679616247122,3.304870491785672,2,3,1
565,0.0,0.403589665864506,1,2,1
565,0.403589665864506,1.628574921618363,2,3,1
566,0.0,0.9334083715709154,1,2,1
566,0.9334083715709154,1.6915160320890115,2,3,1
567,0.0,1.814053673795241,1,2,1
567,1.814053673795241,3.9701509327423405,2,3,1
568,0.0,1.103863649016054,1,3,1
569,0.0,0.20805465123949643,1,2,1
569,0.20805465123949643,2.0447005538090757,2,3,1
570,0.0,0.017484525353972564,1,3,1
571,0.0,1.3734651577124695,1,3,1
572,0.0,2.8177001440199465,1,2,1
572,2.8177001440199465,3.2277961777094726,2,3,1
573,0.0,0.5101443830935426,1,2,1
573,0.5101443830935426,1.3734367318190752,2,3,1
574,0.0,3.2662612620588525,1,2,1
574,3.2662612620588525,4.595160218860042,2,3,1
575,0.0,5.848529927276081,1,2,1
575,5.848529927276081,6.0,2,2,1
576,0.0,2.4511485324081317,1,2,1
576,2.4511485324081317,4.564837207855346,2,3,1
577,0.0,0.012499335317622507,1,3,1
578,0.0,0.4886530129064859,1,2,1
578,0.4886530129064859,1.9655839024383035,2,3,1
579,0.0,1.680164197800167,1,2,1
579,1.680164197800167,4.479708484524858,2,3,1
580,0.0,0.3683457218910484,1,3,1
581,0.0,3.9654342264632563,1,2,1
581,3.9654342264632563,6.0,2,2,1
582,0.0,1.8365760599542118,1,3,1
583,0.0,1.7873312878576906,1,2,1
583,1.7873312878576906,2.9378058552661415,2,3,1
584,0.0,6.0,1,1,1
585,0.0,2.115830718826606,1,2,1
585,2.115830718826606,5.458204264002477,2,3,1
586,0.0,1.3804916447909388,1,2,1
586,1.3804916447909388,2.6626348283578993,2,3,1
587,0.0,6.0,1,1,1
588,0.0,0.6369616044707482,1,2,1
588,0.6369616044707482,2.398563330453669,2,3,1
589,0.0,0.7194348275879474,1,2,1
589,0.7194348275879474,3.4690853155047305,2,3,1
590,0.0,0.8477834989275455,1,3,1
591,0.0,1.430056058323953,1,3,1
592,0.0,0.2878460856307715,1,2,1
592,0.2878460856307715,3.6899901518544205,2,3,1
593,0.0,0.4784958957736424,1,3,1
594,0.0,3.979655653605288,1,3,1
595,0.0,0.7660424038333274,1,3,1
596,0.0,0.48506748838341696,1,2,1
596,0.48506748838341696,0.8362974696205585,2,3,1
597,0.0,2.192207568071056,1,3,1
598,0.0,0.4198016622068619,1,3,1
599,0.0,2.7424012626580825,1,2,1
599,2.7424012626580825,3.778415235102427,2,3,1
600,0.0,1.1919000318158837,1,2,1
600,1.1919000318158837,3.1194575759775507,2,3,1
601,0.0,0.163983520870992,1,2,1
601,0.163983520870992,0.7405583765473931,2,3,1
602,0.0,1.3989284419121384,1,2,1
602,1.3989284419121384,1.9984134709417567,2,3,1
603,0.0,2.2099135641980188,1,2,1
603,2.2099135641980188,3.895848555412507,2,3,1
604,0.0,0.13804811113661586,1,3,1
605,0.0,1.760167098226469,1,2,1
605,1.760167098226469,3.38247520274467,2,3,1
606,0.0,1.8075406543106696,1,3,1
607,0.0,1.2279033820894505,1,2,1
607,1.2279033820894505,3.2849574644863404,2,3,1
608,0.0,0.4867834268336935,1,2,1
608,0.4867834268336935,5.309367171048182,2,3,1
609,0.0,2.06526896158004,1,2,1
609,2.06526896158004,4.608258977002222,2,3,1
610,0.0,1.0629038231793504,1,2,1
610,1.0629038231793504,1.311405200277886,2,3,1
611,0.0,1.403369345853581,1,2,1
611,1.403369345853581,2.1817908650736,2,3,1
612,0.0,0.052121138623681014,1,3,1
613,0.0,0.6287516348347314,1,2,1
613,0.6287516348347314,1.4904822413829781,2,3,1
614,0.0,6.0,1,1,1
615,0.0,0.6950267497380815,1,2,1
615,0.6950267497380815,1.8802044317471278,2,3,1
616,0.0,3.417998480417867,1,2,1
616,3.417998480417867,6.0,2,2,1
617,0.0,1.1228458810183937,1,2,1
617,1.1228458810183937,1.4887379041775448,2,3,1
618,0.0,1.1527617434730395,1,3,1
619,0.0,1.5645648041919167,1,2,1
619,1.5645648041919167,3.2609807634192522,2,3,1
620,0.0,4.160964984505043,1,3,1
621,0.0,1.1991806435089891,1,3,1
622,0.0,0.23077498258936305,1,2,1
622,0.23077498258936305,0.980196362835596,2,3,1
623,0.0,0.04038752748446089,1,2,1
623,0.04038752748446089,0.1524933421671817,2,3,1
624,0.0,0.5668412075970386,1,3,1
625,0.0,0.03712388648354931,1,3,1
626,0.0,3.6117659094155963,1,2,1
626,3.6117659094155963,4.891871318039782,2,3,1
627,0.0,6.0,1,1,1
628,0.0,0.6391576408301033,1,2,1
628,0.6391576408301033,0.8480339958215788,2,3,1
629,0.0,2.271957613633257,1,2,1
629,2.271957613633257,4.734014084150255,2,3,1
630,0.0,4.778088962665891,1,2,1
630,4.778088962665891,6.0,2,2,1
631,0.0,0.9652031600382263,1,2,1
631,0.9652031600382263,3.6607248207965037,2,3,1
632,0.0,1.196785208476936,1,2,1
632,1.196785208476936,1.531139681744672,2,3,1
633,0.0,2.9865959268311957,1,2,1
633,2.9865959268311957,6.0,2,2,1
634,0.0,0.9047517535603036,1,3,1
635,0.0,0.7342539883477792,1,2,1
635,0.7342539883477792,0.9527960571265767,2,3,1
636,0.0,0.6331983329676388,1,3,1
637,0.0,0.43621835355748523,1,3,1
638,0.0,0.6999227102579274,1,3,1
639,0.0,2.8225625998461426,1,2,1
639,2.8225625998461426,4.742894545084146,2,3,1
640,0.0,0.11476500112967886,1,2,1
640,0.11476500112967886,2.797197971121705,2,3,1
641,0.0,2.810207099429034,1,2,1
641,2.810207099429034,5.763194694710103,2,3,1
642,0.0,1.6093751727429946,1,2,1
642,1.6093751727429946,3.4339593474585657,2,3,1
643,0.0,0.8475719096913279,1,2,1
643,0.8475719096913279,1.887235714225295,2,3,1
644,0.0,0.8312129088343193,1,2,1
644,0.8312129088343193,2.1095382853912095,2,3,1
645,0.0,1.250293497224872,1,2,1
645,1.250293497224872,1.6068525764482913,2,3,1
646,0.0,6.0,1,1,1
647,0.0,0.8130387480388233,1,3,1
648,0.0,4.7076670332014245,1,2,1
648,4.7076670332014245,6.0,2,2,1
649,0.0,3.9762749809627724,1,2,1
649,3.9762749809627724,4.444752391564631,2,3,1
650,0.0,6.0,1,1,1
651,0.0,0.9743021318308328,1,3,1
652,0.0,1.3333207599600647,1,2,1
652,1.3333207599600647,2.543849498939286,2,3,1
653,0.0,1.5220588430775353,1,2,1
653,1.5220588430775353,2.503740541307909,2,3,1
654,0.0,0.4981908371306888,1,2,1
654,0.4981908371306888,3.601062093362532,2,3,1
655,0.0,1.1143484638770176,1,2,1
655,1.1143484638770176,2.898775013393772,2,3,1
656,0.0,0.38990729364871596,1,2,1
656,0.38990729364871596,1.8131738547296026,2,3,1
657,0.0,0.9690587526057395,1,2,1
657,0.9690587526057395,2.1052685525011334,2,3,1
658,0.0,0.35976527738123204,1,2,1
658,0.35976527738123204,2.055382134827217,2,3,1
659,0.0,0.6710906511021361,1,3,1
660,0.0,0.1674943333994715,1,2,1
660,0.1674943333994715,2.0101959112956975,2,3,1
661,0.0,2.206434003023281,1,2,1
661,2.206434003023281,4.041945553679774,2,3,1
662,0.0,2.7292188573133207,1,2,1
662,2.7292188573133207,3.9584837560381496,2,3,1
663,0.0,1.367237129875188,1,2,1
663,1.367237129875188,2.7399641328403526,2,3,1
664,0.0,1.1268934557463914,1,3,1
665,0.0,1.0120888092567988,1,2,1
665,1.0120888092567988,4.204713651009353,2,3,1
666,0.0,2.7473314280646,1,2,1
666,2.7473314280646,6.0,2,2,1
667,0.0,1.4556056002233932,1,3,1
668,0.0,1.245783159098399,1,2,1
668,1.245783159098399,4.475593843345125,2,3,1
669,0.0,5.450500030256957,1,2,1
669,5.450500030256957,6.0,2,2,1
670,0.0,1.437018747485877,1,2,1
670,1.437018747485877,2.2224083490633304,2,3,1
671,0.0,5.7967666271742635,1,2,1
671,5.7967666271742635,6.0,2,2,1
672,0.0,3.676380123627302,1,2,1
672,3.676380123627302,5.054825922207069,2,3,1
673,0.0,1.6926650807983223,1,2,1
673,1.6926650807983223,2.026210052573486,2,3,1
674,0.0,1.4918859894569279,1,3,1
675,0.0,0.7238608598957477,1,2,1
675,0.7238608598957477,1.529207185118398,2,3,1
676,0.0,6.0,1,1,1
677,0.0,2.5617401049994912,1,2,1
677,2.5617401049994912,2.7900123244743558,2,3,1
678,0.0,2.272229921612132,1,2,1
678,2.272229921612132,5.268009529953691,2,3,1
679,0.0,0.2520545135214474,1,3,1
680,0.0,1.5131468490996773,1,3,1
681,0.0,1.1975966267539864,1,2,1
681,1.1975966267539864,3.8364414173221784,2,3,1
682,0.0,0.10764237111752739,1,2,1
682,0.10764237111752739,1.3867640803461954,2,3,1
683,0.0,1.068252901209701,1,3,1
684,0.0,2.6653533004747683,1,2,1
684,2.6653533004747683,4.62335898207631,2,3,1
685,0.0,1.021669729066447,1,3,1
686,0.0,4.36712498901742,1,2,1
686,4.36712498901742,6.0,2,2,1
687,0.0,5.648482491380434,1,2,1
687,5.648482491380434,6.0,2,2,1
688,0.0,1.5334415202678726,1,2,1
688,1.5334415202678726,1.6925035405063025,2,3,1
689,0.0,0.08142632676587595,1,2,1
689,0.08142632676587595,3.5217839070276318,2,3,1
690,0.0,2.399717040615666,1,2,1
690,2.399717040615666,3.3567246695217716,2,3,1
691,0.0,1.7161652260501357,1,2,1
691,1.7161652260501357,2.574861938243218,2,3,1
692,0.0,3.803505263027629,1,2,1
692,3.803505263027629,6.0,2,2,1
693,0.0,1.9976545391639646,1,3,1
694,0.0,0.4279167990852652,1,3,1
695,0.0,1.5089664585579634,1,2,1
695,1.5089664585579634,2.044718602422443,2,3,1
696,0.0,0.6838933916467657,1,2,1
696,0.6838933916467657,1.421974580265612,2,3,1
697,0.0,0.5571460138766468,1,2,1
697,0.5571460138766468,1.9202671548592884,2,3,1
698,0.0,2.3182870573630736,1,2,1
698,2.3182870573630736,3.124416464770648,2,3,1
699,0.0,1.58043637295097,1,3,1
700,0.0,3.472104221453573,1,2,1
700,3.472104221453573,3.9930594202745078,2,3,1
701,0.0,5.973014492306503,1,2,1
701,5.973014492306503,6.0,2,2,1
702,0.0,0.19629253294483498,1,2,1
702,0.19629253294483498,1.9061485240214115,2,3,1
703,0.0,1.2445224287692795,1,3,1
704,0.0,1.2803624383084158,1,2,1
704,1.2803624383084158,4.1965694148429735,2,3,1
705,0.0,3.3995724671943375,1,2,1
705,3.3995724671943375,3.87587552682854,2,3,1
706,0.0,1.4223129515062294,1,2,1
706,1.4223129515062294,3.300080064126573,2,3,1
707,0.0,2.4235524721417163,1,2,1
707,2.4235524721417163,4.017752843009347,2,3,1
708,0.0,1.5060469100673834,1,2,1
708,1.5060469100673834,4.748532227633479,2,3,1
709,0.0,0.6954763494262987,1,3,1
710,0.0,1.6483910802716584,1,2,1
710,1.6483910802716584,5.0735998494094385,2,3,1
711,0.0,2.697978029618201,1,2,1
711,2.697978029618201,2.941997174932641,2,3,1
712,0.0,0.07827372810449663,1,2,1
712,0.07827372810449663,1.7038878763526641,2,3,1
713,0.0,1.984884267929361,1,2,1
713,1.984884267929361,6.0,2,2,1
714,0.0,1.7707205369283032,1,2,1
714,1.7707205369283032,5.219689161192046,2,3,1
715,0.0,3.819034213217016,1,3,1
716,0.0,1.0280649758285987,1,2,1
716,1.0280649758285987,1.3963570655635646,2,3,1
717,0.0,0.9479294653511171,1,2,1
717,0.9479294653511171,2.0992092644593914,2,3,1
718,0.0,0.8220759047597499,1,3,1
719,0.0,0.43406172313868135,1,3,1
720,0.0,2.6457153508933953,1,2,1
720,2.6457153508933953,3.5278260084602473,2,3,1
721,0.0,1.53258639787138,1,2,1
721,1.53258639787138,3.530587624749419,2,3,1
722,0.0,2.4652765740460674,1,2,1
722,2.4652765740460674,4.2681108902575,2,3,1
723,0.0,1.1518296539807886,1,2,1
723,1.1518296539807886,2.6670835180995573,2,3,1
724,0.0,4.79346627864704,1,2,1
724,4.79346627864704,6.0,2,2,1
725,0.0,0.651620087041771,1,2,1
725,0.651620087041771,2.7878458094186622,2,3,1
726,0.0,5.883337815437577,1,2,1
726,5.883337815437577,6.0,2,2,1
727,0.0,0.04673966097776121,1,3,1
728,0.0,0.10786760687971136,1,3,1
729,0.0,6.0,1,1,1
730,0.0,1.4482518928670676,1,3,1
731,0.0,0.5976816533258933,1,2,1
731,0.5976816533258933,2.05047158348612,2,3,1
732,0.0,4.443871232374172,1,2,1
732,4.443871232374172,6.0,2,2,1
733,0.0,4.347651061036281,1,2,1
733,4.347651061036281,6.0,2,2,1
734,0.0,4.234181062434009,1,2,1
734,4.234181062434009,6.0,2,2,1
735,0.0,0.6446193204402945,1,2,1
735,0.6446193204402945,0.8006128638023089,2,3,1
736,0.0,1.051356758519093,1,2,1
736,1.051356758519093,2.5985170386918677,2,3,1
737,0.0,0.09061733662005916,1,3,1
738,0.0,3.333317417301195,1,2,1
738,3.333317417301195,6.0,2,2,1
739,0.0,1.921485202713413,1,2,1
739,1.921485202713413,4.3227814147982215,2,3,1
740,0.0,2.1214143545486044,1,2,1
740,2.1214143545486044,6.0,2,2,1
741,0.0,1.7206901492165916,1,2,1
741,1.7206901492165916,3.829066207784334,2,3,1
742,0.0,5.369313193337391,1,2,1
742,5.369313193337391,6.0,2,2,1
743,0.0,0.5489656998323602,1,2,1
743,0.5489656998323602,3.9293856010948804,2,3,1
744,0.0,4.304633424505026,1,3,1
745,0.0,4.245094017275732,1,2,1
745,4.245094017275732,6.0,2,2,1
746,0.0,0.6979535117846035,1,2,1
